,BTC,SPY,QQQ,Gold,TLT,VIX
2018-12-24,4078.59912109375,209.63584899902344,137.1633758544922,120.0199966430664,98.02136993408203,36.06999969482422
2018-12-26,3857.297607421875,220.2276153564453,145.7277374267578,119.66000366210938,96.97098541259766,30.40999984741211
2018-12-27,3654.83349609375,221.9184112548828,146.29165649414062,120.56999969482422,96.98715209960938,29.959999084472656
2018-12-28,3923.918701171875,221.63211059570312,146.21519470214844,121.05999755859375,97.80323028564453,28.34000015258789
2018-12-31,3742.700439453125,223.57334899902344,147.44822692871094,121.25,98.17485046386719,25.420000076293945
2019-01-02,3943.409423828125,223.80593872070312,148.0408477783203,121.33000183105469,98.69193267822266,23.219999313354492
2019-01-03,3836.7412109375,218.46533203125,143.2042999267578,122.43000030517578,99.81501007080078,25.450000762939453
2019-01-04,3857.717529296875,225.78297424316406,149.3312225341797,121.44000244140625,98.65963745117188,21.3799991607666
2019-01-07,4025.248291015625,227.5631866455078,151.1090545654297,121.86000061035156,98.36878204345703,21.399999618530273
2019-01-08,4030.847900390625,229.70123291015625,152.4759979248047,121.52999877929688,98.11019897460938,20.469999313354492
2019-01-09,4035.29638671875,230.77467346191406,153.7185516357422,122.30999755859375,97.95670318603516,19.979999542236328
2019-01-10,3678.924560546875,231.58885192871094,154.15821838378906,121.58999633789062,97.32649230957031,19.5
2019-01-11,3687.365478515625,231.6782989501953,153.59426879882812,121.80000305175781,97.70623016357422,18.190000534057617
2019-01-14,3706.05224609375,230.2648162841797,152.2370147705078,122.08999633789062,97.34269714355469,19.06999969482422
2019-01-15,3630.67529296875,232.90386962890625,155.20970153808594,121.87999725341797,96.98715209960938,18.600000381469727
2019-01-16,3655.0068359375,233.46743774414062,155.1810302734375,122.2699966430664,97.08412170410156,19.040000915527344
2019-01-17,3678.56396484375,235.2387237548828,156.40447998046875,122.11000061035156,97.10835266113281,18.059999465942383
2019-01-18,3657.83935546875,238.36968994140625,157.95289611816406,121.0199966430664,96.59934997558594,17.799999237060547
2019-01-22,3604.5771484375,235.1492156982422,154.78907775878906,121.44999694824219,97.25379180908203,20.799999237060547
2019-01-23,3585.123046875,235.64125061035156,154.98980712890625,121.27999877929688,97.21337127685547,19.520000457763672
2019-01-24,3600.865478515625,235.7664794921875,155.993408203125,121.08999633789062,97.8516845703125,18.889999389648438
2019-01-25,3599.765869140625,237.76141357421875,157.8573455810547,122.86000061035156,97.383056640625,17.420000076293945
2019-01-28,3470.450439453125,235.95437622070312,155.90737915039062,123.29000091552734,97.28610229492188,18.8700008392334
2019-01-29,3448.116943359375,235.64125061035156,154.4354705810547,123.9800033569336,97.77896118164062,19.1299991607666
2019-01-30,3486.181640625,239.37167358398438,158.36392211914062,124.69000244140625,97.70623016357422,17.65999984741211
2019-01-31,3457.792724609375,241.47389221191406,160.73443603515625,124.75,98.5465316772461,16.56999969482422
2019-02-01,3487.9453125,241.59027099609375,160.05580139160156,124.5,97.95133972167969,16.139999389648438
2019-02-04,3459.154052734375,243.28993225097656,162.04393005371094,123.95999908447266,97.51408386230469,15.729999542236328
2019-02-05,3466.357421875,244.30975341796875,163.47769165039062,124.27999877929688,97.95944213867188,15.569999694824219
2019-02-06,3413.767822265625,243.9876708984375,162.990234375,123.44000244140625,98.00800323486328,15.380000114440918
2019-02-07,3399.4716796875,241.6618194580078,160.8013458251953,123.73999786376953,98.65583038330078,16.3700008392334
2019-02-08,3666.7802734375,241.9569549560547,161.1167755126953,124.20999908447266,99.07695007324219,15.720000267028809
2019-02-11,3648.4306640625,242.0911407470703,160.96383666992188,123.5999984741211,98.68821716308594,15.970000267028809
2019-02-12,3653.528564453125,245.20431518554688,163.34390258789062,123.86000061035156,98.43720245361328,15.430000305175781
2019-02-13,3632.070556640625,246.00042724609375,163.45855712890625,123.37000274658203,98.064697265625,15.649999618530273
2019-02-14,3616.880859375,245.454833984375,163.65933227539062,124.05999755859375,98.62345886230469,16.219999313354492
2019-02-15,3620.810791015625,248.1295928955078,164.34754943847656,124.80000305175781,98.77729797363281,14.90999984741211
2019-02-19,3947.094482421875,248.55897521972656,164.67251586914062,126.69999694824219,99.02835083007812,14.880000114440918
2019-02-20,3999.820556640625,249.05996704101562,164.6438446044922,126.4800033569336,98.74491882324219,14.020000457763672
2019-02-21,3954.1181640625,248.17431640625,164.04164123535156,125.05000305175781,97.86227416992188,14.460000038146973
2019-02-22,4005.526611328125,249.7129669189453,165.25558471679688,125.5,98.4453125,13.510000228881836
2019-02-25,3882.6962890625,250.05296325683594,165.85772705078125,125.37000274658203,98.15375518798828,14.850000381469727
2019-02-26,3854.35791015625,249.87396240234375,166.02976989746094,125.58000183105469,98.63961029052734,15.170000076293945
2019-02-27,3851.04736328125,249.76666259765625,165.92466735839844,124.69000244140625,97.52215576171875,14.699999809265137
2019-02-28,3854.785400390625,249.30148315429688,165.54237365722656,123.98999786376953,97.19010162353516,14.779999732971191
2019-03-01,3859.583740234375,250.85813903808594,166.68931579589844,121.87999725341797,96.29181671142578,13.569999694824219
2019-03-04,3761.55712890625,249.9456024169922,166.71800231933594,121.55999755859375,97.04649353027344,14.630000114440918
2019-03-05,3896.375,249.605712890625,166.84225463867188,121.72000122070312,97.24938201904297,14.739999771118164
2019-03-06,3903.942626953125,248.0938720703125,165.89598083496094,121.61000061035156,97.60641479492188,15.739999771118164
2019-03-07,3911.484375,246.01840209960938,163.8600311279297,121.51000213623047,98.23938751220703,16.59000015258789
2019-03-08,3901.131591796875,245.5263671875,163.61155700683594,122.83999633789062,98.65326690673828,16.049999237060547
2019-03-11,3905.227294921875,249.08688354492188,167.01434326171875,122.23999786376953,98.36109924316406,14.329999923706055
2019-03-12,3909.15625,250.026123046875,167.93194580078125,122.9800033569336,99.0508804321289,13.770000457763672
2019-03-13,3906.71728515625,251.6811065673828,169.19363403320312,123.83999633789062,98.86418914794922,13.40999984741211
2019-03-14,3924.369140625,251.52011108398438,168.90689086914062,122.41000366210938,98.15013885498047,13.5
2019-03-15,3960.9111328125,252.7627410888672,170.47451782226562,122.97000122070312,98.79930877685547,12.880000114440918
2019-03-18,4032.50732421875,253.67919921875,170.88046264648438,123.04000091552734,98.74252319335938,13.100000381469727
2019-03-19,4071.190185546875,253.7421112060547,171.45501708984375,123.37999725341797,98.52345275878906,13.5600004196167
2019-03-20,4087.476318359375,252.9783477783203,172.13494873046875,124.18000030517578,99.55403137207031,13.90999984741211
2019-03-21,4029.326904296875,255.83567810058594,174.82574462890625,123.68000030517578,99.77311706542969,13.630000114440918
2019-03-22,4023.96826171875,250.91171264648438,170.98580932617188,123.97000122070312,101.32305145263672,16.479999542236328
2019-03-25,3963.070556640625,250.72312927246094,170.6602325439453,124.91999816894531,101.48533630371094,16.329999923706055
2019-03-26,3985.080810546875,252.59194946289062,171.45501708984375,124.30000305175781,101.41232299804688,14.680000305175781
2019-03-27,4087.066162109375,251.27114868164062,170.3537139892578,123.6500015258789,102.3455810546875,15.149999618530273
2019-03-28,4069.107177734375,252.2235870361328,170.7464141845703,121.9000015258789,102.70260620117188,14.430000305175781
2019-03-29,4098.37451171875,253.81394958496094,172.03915405273438,122.01000213623047,102.60523986816406,13.710000038146973
2019-04-01,4158.18310546875,256.8240051269531,174.31820678710938,121.52999877929688,101.1478271484375,13.399999618530273
2019-04-02,4879.8779296875,256.9497985839844,174.97894287109375,121.9800033569336,101.33487701416016,13.359999656677246
2019-04-03,4973.02197265625,257.35418701171875,175.98435974121094,121.80000305175781,100.45655059814453,13.739999771118164
2019-04-04,4922.798828125,258.0370178222656,175.91734313964844,122.11000061035156,100.74117279052734,13.579999923706055
2019-04-05,5036.68115234375,259.2859802246094,176.8270263671875,121.9800033569336,100.87128448486328,12.819999694824219
2019-04-08,5289.77099609375,259.483642578125,177.2771759033203,122.51000213623047,100.51346588134766,13.180000305175781
